2021-01-24 18:04:55 - INFO - Epoch: 12,	 Iter: 300,	 Loss: 1.52668,	 Val-Acc1: 58.08 (Best: 58.82),	 Val-Acc5: 85.60
2021-01-24 18:05:14 - INFO - Epoch: 12,	 Iter: 400,	 Loss: 1.88440,	 Val-Acc1: 59.90 (Best: 59.90),	 Val-Acc5: 86.54
2021-01-24 18:05:31 - INFO - Epoch: 12,	 Iter: 500,	 Loss: 1.90939,	 Val-Acc1: 58.70 (Best: 59.90),	 Val-Acc5: 86.08
2021-01-24 18:05:49 - INFO - Epoch: 12,	 Iter: 600,	 Loss: 1.96658,	 Val-Acc1: 59.08 (Best: 59.90),	 Val-Acc5: 86.56
2021-01-24 18:06:07 - INFO - Epoch: 12,	 Iter: 700,	 Loss: 1.85282,	 Val-Acc1: 59.50 (Best: 59.90),	 Val-Acc5: 87.36
2021-01-24 18:06:25 - INFO - Epoch: 12,	 Iter: 800,	 Loss: 1.57489,	 Val-Acc1: 58.84 (Best: 59.90),	 Val-Acc5: 86.30
2021-01-24 18:06:48 - INFO - Epoch: 13,	 Iter: 0,	 Loss: 1.24335,	 Val-Acc1: 60.26 (Best: 60.26),	 Val-Acc5: 86.36
2021-01-24 18:07:06 - INFO - Epoch: 13,	 Iter: 100,	 Loss: 1.20392,	 Val-Acc1: 60.32 (Best: 60.32),	 Val-Acc5: 87.40
2021-01-24 18:07:24 - INFO - Epoch: 13,	 Iter: 200,	 Loss: 1.72794,	 Val-Acc1: 59.10 (Best: 60.32),	 Val-Acc5: 86.52
2021-01-24 18:07:43 - INFO - Epoch: 13,	 Iter: 300,	 Loss: 1.72905,	 Val-Acc1: 60.66 (Best: 60.66),	 Val-Acc5: 86.74
2021-01-24 18:08:00 - INFO - Epoch: 13,	 Iter: 400,	 Loss: 1.61032,	 Val-Acc1: 59.20 (Best: 60.66),	 Val-Acc5: 86.40
2021-01-24 18:08:18 - INFO - Epoch: 13,	 Iter: 500,	 Loss: 1.37331,	 Val-Acc1: 60.38 (Best: 60.66),	 Val-Acc5: 87.02
2021-01-24 18:08:36 - INFO - Epoch: 13,	 Iter: 600,	 Loss: 1.96550,	 Val-Acc1: 59.98 (Best: 60.66),	 Val-Acc5: 87.20
2021-01-24 18:08:54 - INFO - Epoch: 13,	 Iter: 700,	 Loss: 1.81210,	 Val-Acc1: 60.50 (Best: 60.66),	 Val-Acc5: 87.28
2021-01-24 18:09:12 - INFO - Epoch: 13,	 Iter: 800,	 Loss: 1.74465,	 Val-Acc1: 60.54 (Best: 60.66),	 Val-Acc5: 86.30
2021-01-24 18:09:35 - INFO - Epoch: 14,	 Iter: 0,	 Loss: 1.56928,	 Val-Acc1: 60.98 (Best: 60.98),	 Val-Acc5: 87.18
2021-01-24 18:09:53 - INFO - Epoch: 14,	 Iter: 100,	 Loss: 1.54787,	 Val-Acc1: 60.62 (Best: 60.98),	 Val-Acc5: 87.26
2021-01-24 18:10:11 - INFO - Epoch: 14,	 Iter: 200,	 Loss: 1.40184,	 Val-Acc1: 61.68 (Best: 61.68),	 Val-Acc5: 87.32
2021-01-24 18:10:29 - INFO - Epoch: 14,	 Iter: 300,	 Loss: 1.55891,	 Val-Acc1: 61.94 (Best: 61.94),	 Val-Acc5: 87.02
2021-01-24 18:10:47 - INFO - Epoch: 14,	 Iter: 400,	 Loss: 1.59260,	 Val-Acc1: 61.80 (Best: 61.94),	 Val-Acc5: 87.52
2021-01-24 18:11:05 - INFO - Epoch: 14,	 Iter: 500,	 Loss: 1.45916,	 Val-Acc1: 60.98 (Best: 61.94),	 Val-Acc5: 87.24
2021-01-24 18:11:23 - INFO - Epoch: 14,	 Iter: 600,	 Loss: 1.77017,	 Val-Acc1: 61.58 (Best: 61.94),	 Val-Acc5: 87.86
2021-01-24 18:11:41 - INFO - Epoch: 14,	 Iter: 700,	 Loss: 1.56892,	 Val-Acc1: 62.68 (Best: 62.68),	 Val-Acc5: 88.18
2021-01-24 18:11:59 - INFO - Epoch: 14,	 Iter: 800,	 Loss: 1.41565,	 Val-Acc1: 60.94 (Best: 62.68),	 Val-Acc5: 87.30
2021-01-24 18:12:21 - INFO - Epoch: 15,	 Iter: 0,	 Loss: 1.63662,	 Val-Acc1: 62.08 (Best: 62.68),	 Val-Acc5: 87.20
2021-01-24 18:12:39 - INFO - Epoch: 15,	 Iter: 100,	 Loss: 1.66110,	 Val-Acc1: 62.64 (Best: 62.68),	 Val-Acc5: 88.30
